clave,fecha,almacenamiento,temperatura,humedad,precipitacion,tipo_precip,indice_uv,soleado,nublado,parc_nublado,lluvia_soleado,lluvia_nublado,lluvia_parc_nublado
PMOSO,01/10/2022,59.72,25.4,76.3,3.6,1,7,0,0,0,0,0,1
AGZCH,02/10/2022,79.93,27.2,67.9,0,0,8,1,0,0,0,0,0
AOBSO,02/10/2022,1360.78,27.2,67.9,0,0,8,1,0,0,0,0,0
ARCSO,02/10/2022,1091.94,27.2,67.9,0,0,8,1,0,0,0,0,0
ARLSO,02/10/2022,38.51,27.2,67.9,0,0,8,1,0,0,0,0,0
CHTSO,02/10/2022,5.47,27.2,67.9,0,0,8,1,0,0,0,0,0
IRASO,02/10/2022,15.36,27.2,67.9,0,0,8,1,0,0,0,0,0
LCDSO,02/10/2022,666.16,27.2,67.9,0,0,8,1,0,0,0,0,0
PECSO,02/10/2022,2729.26,27.2,67.9,0,0,8,1,0,0,0,0,0
PMOSO,02/10/2022,58.26,27.2,67.9,0,0,8,1,0,0,0,0,0
AGZCH,03/10/2022,80.32,27.3,65.2,0,0,9,1,0,0,0,0,0
AOBSO,03/10/2022,1369.65,27.3,65.2,0,0,9,1,0,0,0,0,0
ARCSO,03/10/2022,1093.43,27.3,65.2,0,0,9,1,0,0,0,0,0
ARLSO,03/10/2022,38.51,27.3,65.2,0,0,9,1,0,0,0,0,0
CHTSO,03/10/2022,5.47,27.3,65.2,0,0,9,1,0,0,0,0,0
IRASO,03/10/2022,15.32,27.3,65.2,0,0,9,1,0,0,0,0,0
LCDSO,03/10/2022,669.09,27.3,65.2,0,0,9,1,0,0,0,0,0
PECSO,03/10/2022,2725.38,27.3,65.2,0,0,9,1,0,0,0,0,0
PMOSO,03/10/2022,56.8,27.3,65.2,0,0,9,1,0,0,0,0,0
AGZCH,04/10/2022,80.38,27.7,65.3,0,0,9,1,0,0,0,0,0
AOBSO,04/10/2022,1382.95,27.7,65.3,0,0,9,1,0,0,0,0,0
ARCSO,04/10/2022,1093.43,27.7,65.3,0,0,9,1,0,0,0,0,0
ARLSO,04/10/2022,39.14,27.7,65.3,0,0,9,1,0,0,0,0,0
CHTSO,04/10/2022,5.47,27.7,65.3,0,0,9,1,0,0,0,0,0
IRASO,04/10/2022,15.28,27.7,65.3,0,0,9,1,0,0,0,0,0
LCDSO,04/10/2022,671.28,27.7,65.3,0,0,9,1,0,0,0,0,0
PECSO,04/10/2022,2716.67,27.7,65.3,0,0,9,1,0,0,0,0,0
PMOSO,04/10/2022,55.34,27.7,65.3,0,0,9,1,0,0,0,0,0
AGZCH,05/10/2022,80.38,27.6,64.5,0,1,8,1,0,0,0,0,0
AOBSO,05/10/2022,1394.04,27.6,64.5,0,1,8,1,0,0,0,0,0
ARCSO,05/10/2022,1093.43,27.6,64.5,0,1,8,1,0,0,0,0,0
ARLSO,05/10/2022,39.14,27.6,64.5,0,1,8,1,0,0,0,0,0
CHTSO,05/10/2022,5.49,27.6,64.5,0,1,8,1,0,0,0,0,0
IRASO,05/10/2022,15.24,27.6,64.5,0,1,8,1,0,0,0,0,0
LCDSO,05/10/2022,673.48,27.6,64.5,0,1,8,1,0,0,0,0,0
PECSO,05/10/2022,2708.92,27.6,64.5,0,1,8,1,0,0,0,0,0
PMOSO,05/10/2022,53.81,27.6,64.5,0,1,8,1,0,0,0,0,0
AGZCH,06/10/2022,80.19,28.4,57.1,0,1,8,0,0,1,0,0,0
AOBSO,06/10/2022,1404.01,28.4,57.1,0,1,8,0,0,1,0,0,0
ARCSO,06/10/2022,1091.94,28.4,57.1,0,1,8,0,0,1,0,0,0
ARLSO,06/10/2022,39.14,28.4,57.1,0,1,8,0,0,1,0,0,0
CHTSO,06/10/2022,5.49,28.4,57.1,0,1,8,0,0,1,0,0,0
IRASO,06/10/2022,15.2,28.4,57.1,0,1,8,0,0,1,0,0,0
LCDSO,06/10/2022,674.94,28.4,57.1,0,1,8,0,0,1,0,0,0
PECSO,06/10/2022,2702.14,28.4,57.1,0,1,8,0,0,1,0,0,0
PMOSO,06/10/2022,52.39,28.4,57.1,0,1,8,0,0,1,0,0,0
AGZCH,07/10/2022,80,27,58.2,0,0,8,0,0,1,0,0,0
AOBSO,07/10/2022,1415.1,27,58.2,0,0,8,0,0,1,0,0,0
ARCSO,07/10/2022,1091.94,27,58.2,0,0,8,0,0,1,0,0,0
ARLSO,07/10/2022,39.14,27,58.2,0,0,8,0,0,1,0,0,0
CHTSO,07/10/2022,5.49,27,58.2,0,0,8,0,0,1,0,0,0
IRASO,07/10/2022,15.15,27,58.2,0,0,8,0,0,1,0,0,0
LCDSO,07/10/2022,676.77,27,58.2,0,0,8,0,0,1,0,0,0
PECSO,07/10/2022,2693.42,27,58.2,0,0,8,0,0,1,0,0,0
PMOSO,07/10/2022,51.07,27,58.2,0,0,8,0,0,1,0,0,0
AGZCH,08/10/2022,79.8,27.5,48.6,0,1,9,0,0,1,0,0,0
AOBSO,08/10/2022,1433.94,27.5,48.6,0,1,9,0,0,1,0,0,0
ARCSO,08/10/2022,1091.94,27.5,48.6,0,1,9,0,0,1,0,0,0
ARLSO,08/10/2022,39.14,27.5,48.6,0,1,9,0,0,1,0,0,0
CHTSO,08/10/2022,5.49,27.5,48.6,0,1,9,0,0,1,0,0,0
IRASO,08/10/2022,14.96,27.5,48.6,0,1,9,0,0,1,0,0,0
LCDSO,08/10/2022,678.26,27.5,48.6,0,1,9,0,0,1,0,0,0
PECSO,08/10/2022,2681.8,27.5,48.6,0,1,9,0,0,1,0,0,0
PMOSO,08/10/2022,49.76,27.5,48.6,0,1,9,0,0,1,0,0,0
AGZCH,09/10/2022,79.8,27.3,49,0.1,1,8,0,0,0,0,0,1
AOBSO,09/10/2022,1449.46,27.3,49,0.1,1,8,0,0,0,0,0,1
ARCSO,09/10/2022,1091.94,27.3,49,0.1,1,8,0,0,0,0,0,1
ARLSO,09/10/2022,39.14,27.3,49,0.1,1,8,0,0,0,0,0,1
CHTSO,09/10/2022,5.49,27.3,49,0.1,1,8,0,0,0,0,0,1
IRASO,09/10/2022,14.84,27.3,49,0.1,1,8,0,0,0,0,0,1
LCDSO,09/10/2022,679.76,27.3,49,0.1,1,8,0,0,0,0,0,1
PECSO,09/10/2022,2669.21,27.3,49,0.1,1,8,0,0,0,0,0,1
PMOSO,09/10/2022,48.33,27.3,49,0.1,1,8,0,0,0,0,0,1
AGZCH,10/10/2022,79.74,26.6,56.5,0,0,8,1,0,0,0,0,0
AOBSO,10/10/2022,1461.13,26.6,56.5,0,0,8,1,0,0,0,0,0
ARCSO,10/10/2022,1091.94,26.6,56.5,0,0,8,1,0,0,0,0,0
ARLSO,10/10/2022,38.82,26.6,56.5,0,0,8,1,0,0,0,0,0
CHTSO,10/10/2022,5.49,26.6,56.5,0,0,8,1,0,0,0,0,0
IRASO,10/10/2022,14.72,26.6,56.5,0,0,8,1,0,0,0,0,0
LCDSO,10/10/2022,680.89,26.6,56.5,0,0,8,1,0,0,0,0,0
PECSO,10/10/2022,2668.24,26.6,56.5,0,0,8,1,0,0,0,0,0
PMOSO,10/10/2022,47.02,26.6,56.5,0,0,8,1,0,0,0,0,0
AGZCH,11/10/2022,79.74,26.1,56.5,0,0,8,1,0,0,0,0,0
AOBSO,11/10/2022,1473.96,26.1,56.5,0,0,8,1,0,0,0,0,0
ARCSO,11/10/2022,1091.94,26.1,56.5,0,0,8,1,0,0,0,0,0
ARLSO,11/10/2022,38.82,26.1,56.5,0,0,8,1,0,0,0,0,0
CHTSO,11/10/2022,5.68,26.1,56.5,0,0,8,1,0,0,0,0,0
IRASO,11/10/2022,14.6,26.1,56.5,0,0,8,1,0,0,0,0,0
LCDSO,11/10/2022,681.64,26.1,56.5,0,0,8,1,0,0,0,0,0
PECSO,11/10/2022,2661.46,26.1,56.5,0,0,8,1,0,0,0,0,0
PMOSO,11/10/2022,45.49,26.1,56.5,0,0,8,1,0,0,0,0,0
AGZCH,12/10/2022,79.61,27.4,51.3,0,0,8,1,0,0,0,0,0
AOBSO,12/10/2022,1486.79,27.4,51.3,0,0,8,1,0,0,0,0,0
ARCSO,12/10/2022,1091.94,27.4,51.3,0,0,8,1,0,0,0,0,0
ARLSO,12/10/2022,38.51,27.4,51.3,0,0,8,1,0,0,0,0,0
CHTSO,12/10/2022,5.68,27.4,51.3,0,0,8,1,0,0,0,0,0
IRASO,12/10/2022,14.56,27.4,51.3,0,0,8,1,0,0,0,0,0
LCDSO,12/10/2022,682.39,27.4,51.3,0,0,8,1,0,0,0,0,0
PECSO,12/10/2022,2656.61,27.4,51.3,0,0,8,1,0,0,0,0,0
PMOSO,12/10/2022,44.88,27.4,51.3,0,0,8,1,0,0,0,0,0
AGZCH,13/10/2022,79.55,27.1,55.6,0,0,8,0,0,1,0,0,0
AOBSO,13/10/2022,1493.79,27.1,55.6,0,0,8,0,0,1,0,0,0
ARCSO,13/10/2022,1091.94,27.1,55.6,0,0,8,0,0,1,0,0,0
ARLSO,13/10/2022,38.51,27.1,55.6,0,0,8,0,0,1,0,0,0
CHTSO,13/10/2022,5.68,27.1,55.6,0,0,8,0,0,1,0,0,0
IRASO,13/10/2022,14.52,27.1,55.6,0,0,8,0,0,1,0,0,0
LCDSO,13/10/2022,683.14,27.1,55.6,0,0,8,0,0,1,0,0,0
PECSO,13/10/2022,2651.77,27.1,55.6,0,0,8,0,0,1,0,0,0
PMOSO,13/10/2022,43.97,27.1,55.6,0,0,8,0,0,1,0,0,0
AGZCH,14/10/2022,79.42,27.6,55.4,0,0,8,1,0,0,0,0,0
AOBSO,14/10/2022,1500.78,27.6,55.4,0,0,8,1,0,0,0,0,0
ARCSO,14/10/2022,1091.94,27.6,55.4,0,0,8,1,0,0,0,0,0
ARLSO,14/10/2022,38.51,27.6,55.4,0,0,8,1,0,0,0,0,0
CHTSO,14/10/2022,5.68,27.6,55.4,0,0,8,1,0,0,0,0,0
IRASO,14/10/2022,14.48,27.6,55.4,0,0,8,1,0,0,0,0,0
LCDSO,14/10/2022,683.51,27.6,55.4,0,0,8,1,0,0,0,0,0
PECSO,14/10/2022,2644.99,27.6,55.4,0,0,8,1,0,0,0,0,0
PMOSO,14/10/2022,43.36,27.6,55.4,0,0,8,1,0,0,0,0,0
AGZCH,15/10/2022,79.42,25.8,66.5,0,1,5,0,0,1,0,0,0
AOBSO,15/10/2022,1511.29,25.8,66.5,0,1,5,0,0,1,0,0,0
ARCSO,15/10/2022,1091.94,25.8,66.5,0,1,5,0,0,1,0,0,0
ARLSO,15/10/2022,38.19,25.8,66.5,0,1,5,0,0,1,0,0,0
CHTSO,15/10/2022,5.68,25.8,66.5,0,1,5,0,0,1,0,0,0
IRASO,15/10/2022,14.44,25.8,66.5,0,1,5,0,0,1,0,0,0
LCDSO,15/10/2022,683.89,25.8,66.5,0,1,5,0,0,1,0,0,0
PECSO,15/10/2022,2636.27,25.8,66.5,0,1,5,0,0,1,0,0,0
PMOSO,15/10/2022,42.57,25.8,66.5,0,1,5,0,0,1,0,0,0
AGZCH,16/10/2022,79.42,23,62.4,0,0,8,1,0,0,0,0,0
AOBSO,16/10/2022,1521.78,23,62.4,0,0,8,1,0,0,0,0,0
ARCSO,16/10/2022,1090.45,23,62.4,0,0,8,1,0,0,0,0,0
ARLSO,16/10/2022,38.51,23,62.4,0,0,8,1,0,0,0,0,0
CHTSO,16/10/2022,5.68,23,62.4,0,0,8,1,0,0,0,0,0
IRASO,16/10/2022,14.32,23,62.4,0,0,8,1,0,0,0,0,0
LCDSO,16/10/2022,684.26,23,62.4,0,0,8,1,0,0,0,0,0
PECSO,16/10/2022,2626.59,23,62.4,0,0,8,1,0,0,0,0,0
PMOSO,16/10/2022,41.96,23,62.4,0,0,8,1,0,0,0,0,0
AGZCH,17/10/2022,79.42,23.7,54.2,0,0,8,1,0,0,0,0,0
AOBSO,17/10/2022,1533.45,23.7,54.2,0,0,8,1,0,0,0,0,0
ARCSO,17/10/2022,1089.71,23.7,54.2,0,0,8,1,0,0,0,0,0
ARLSO,17/10/2022,38.82,23.7,54.2,0,0,8,1,0,0,0,0,0
CHTSO,17/10/2022,5.68,23.7,54.2,0,0,8,1,0,0,0,0,0
IRASO,17/10/2022,14.24,23.7,54.2,0,0,8,1,0,0,0,0,0
LCDSO,17/10/2022,684.64,23.7,54.2,0,0,8,1,0,0,0,0,0
PECSO,17/10/2022,2617.87,23.7,54.2,0,0,8,1,0,0,0,0,0
PMOSO,17/10/2022,41.18,23.7,54.2,0,0,8,1,0,0,0,0,0
AGZCH,18/10/2022,79.35,25.6,48.8,0,0,8,1,0,0,0,0,0
AOBSO,18/10/2022,1541.61,25.6,48.8,0,0,8,1,0,0,0,0,0
ARCSO,18/10/2022,1088.28,25.6,48.8,0,0,8,1,0,0,0,0,0
ARLSO,18/10/2022,38.82,25.6,48.8,0,0,8,1,0,0,0,0,0
CHTSO,18/10/2022,5.68,25.6,48.8,0,0,8,1,0,0,0,0,0
IRASO,18/10/2022,14.13,25.6,48.8,0,0,8,1,0,0,0,0,0
LCDSO,18/10/2022,684.64,25.6,48.8,0,0,8,1,0,0,0,0,0
PECSO,18/10/2022,2609.15,25.6,48.8,0,0,8,1,0,0,0,0,0
PMOSO,18/10/2022,41.18,25.6,48.8,0,0,8,1,0,0,0,0,0
AGZCH,19/10/2022,79.35,28.4,38.6,0,0,8,1,0,0,0,0,0
AOBSO,19/10/2022,1552.11,28.4,38.6,0,0,8,1,0,0,0,0,0
ARCSO,19/10/2022,1087.57,28.4,38.6,0,0,8,1,0,0,0,0,0
ARLSO,19/10/2022,38.82,28.4,38.6,0,0,8,1,0,0,0,0,0
CHTSO,19/10/2022,5.68,28.4,38.6,0,0,8,1,0,0,0,0,0
IRASO,19/10/2022,14.02,28.4,38.6,0,0,8,1,0,0,0,0,0
LCDSO,19/10/2022,684.64,28.4,38.6,0,0,8,1,0,0,0,0,0
PECSO,19/10/2022,2601.4,28.4,38.6,0,0,8,1,0,0,0,0,0
PMOSO,19/10/2022,41.18,28.4,38.6,0,0,8,1,0,0,0,0,0
AGZCH,20/10/2022,79.29,27.3,49.1,0,0,8,1,0,0,0,0,0
AOBSO,20/10/2022,1559.11,27.3,49.1,0,0,8,1,0,0,0,0,0
ARCSO,20/10/2022,1086.86,27.3,49.1,0,0,8,1,0,0,0,0,0
ARLSO,20/10/2022,38.82,27.3,49.1,0,0,8,1,0,0,0,0,0
CHTSO,20/10/2022,5.68,27.3,49.1,0,0,8,1,0,0,0,0,0
IRASO,20/10/2022,13.9,27.3,49.1,0,0,8,1,0,0,0,0,0
LCDSO,20/10/2022,685.76,27.3,49.1,0,0,8,1,0,0,0,0,0
PECSO,20/10/2022,2592.69,27.3,49.1,0,0,8,1,0,0,0,0,0
PMOSO,20/10/2022,41.09,27.3,49.1,0,0,8,1,0,0,0,0,0
AGZCH,21/10/2022,79.29,27.5,50.6,0,0,8,1,0,0,0,0,0
AOBSO,21/10/2022,1566.11,27.5,50.6,0,0,8,1,0,0,0,0,0
ARCSO,21/10/2022,1086.15,27.5,50.6,0,0,8,1,0,0,0,0,0
ARLSO,21/10/2022,38.66,27.5,50.6,0,0,8,1,0,0,0,0,0
CHTSO,21/10/2022,5.68,27.5,50.6,0,0,8,1,0,0,0,0,0
IRASO,21/10/2022,13.79,27.5,50.6,0,0,8,1,0,0,0,0,0
LCDSO,21/10/2022,687.26,27.5,50.6,0,0,8,1,0,0,0,0,0
PECSO,21/10/2022,2581.8,27.5,50.6,0,0,8,1,0,0,0,0,0
PMOSO,21/10/2022,41.09,27.5,50.6,0,0,8,1,0,0,0,0,0
AGZCH,22/10/2022,79.29,27,64.1,0,0,7,0,0,1,0,0,0
AOBSO,22/10/2022,1577.16,27,64.1,0,0,7,0,0,1,0,0,0
ARCSO,22/10/2022,1085.43,27,64.1,0,0,7,0,0,1,0,0,0
ARLSO,22/10/2022,38.66,27,64.1,0,0,7,0,0,1,0,0,0
CHTSO,22/10/2022,5.68,27,64.1,0,0,7,0,0,1,0,0,0
IRASO,22/10/2022,13.79,27,64.1,0,0,7,0,0,1,0,0,0
LCDSO,22/10/2022,688.76,27,64.1,0,0,7,0,0,1,0,0,0
PECSO,22/10/2022,2570.85,27,64.1,0,0,7,0,0,1,0,0,0
PMOSO,22/10/2022,40.92,27,64.1,0,0,7,0,0,1,0,0,0
AGZCH,23/10/2022,79.23,22.8,65.3,0,1,4,0,0,1,0,0,0
AOBSO,23/10/2022,1578.38,22.8,65.3,0,1,4,0,0,1,0,0,0
ARCSO,23/10/2022,1084.01,22.8,65.3,0,1,4,0,0,1,0,0,0
ARLSO,23/10/2022,38.66,22.8,65.3,0,1,4,0,0,1,0,0,0
CHTSO,23/10/2022,5.66,22.8,65.3,0,1,4,0,0,1,0,0,0
IRASO,23/10/2022,13.72,22.8,65.3,0,1,4,0,0,1,0,0,0
LCDSO,23/10/2022,690.26,22.8,65.3,0,1,4,0,0,1,0,0,0
PECSO,23/10/2022,2556.93,22.8,65.3,0,1,4,0,0,1,0,0,0
PMOSO,23/10/2022,40.83,22.8,65.3,0,1,4,0,0,1,0,0,0
AGZCH,24/10/2022,79.23,20.8,60.7,0,0,7,0,0,1,0,0,0
AOBSO,24/10/2022,1589.43,20.8,60.7,0,0,7,0,0,1,0,0,0
ARCSO,24/10/2022,1082.58,20.8,60.7,0,0,7,0,0,1,0,0,0
ARLSO,24/10/2022,38.51,20.8,60.7,0,0,7,0,0,1,0,0,0
CHTSO,24/10/2022,5.66,20.8,60.7,0,0,7,0,0,1,0,0,0
IRASO,24/10/2022,13.65,20.8,60.7,0,0,7,0,0,1,0,0,0
LCDSO,24/10/2022,691.01,20.8,60.7,0,0,7,0,0,1,0,0,0
PECSO,24/10/2022,2544.99,20.8,60.7,0,0,7,0,0,1,0,0,0
PMOSO,24/10/2022,40.83,20.8,60.7,0,0,7,0,0,1,0,0,0
AGZCH,25/10/2022,79.23,19.5,35.1,0,0,8,1,0,0,0,0,0
AOBSO,25/10/2022,1602.93,19.5,35.1,0,0,8,1,0,0,0,0,0
ARCSO,25/10/2022,1081.16,19.5,35.1,0,0,8,1,0,0,0,0,0
ARLSO,25/10/2022,38.35,19.5,35.1,0,0,8,1,0,0,0,0,0
CHTSO,25/10/2022,5.66,19.5,35.1,0,0,8,1,0,0,0,0,0
IRASO,25/10/2022,13.61,19.5,35.1,0,0,8,1,0,0,0,0,0
LCDSO,25/10/2022,691.76,19.5,35.1,0,0,8,1,0,0,0,0,0
PECSO,25/10/2022,2533.05,19.5,35.1,0,0,8,1,0,0,0,0,0
PMOSO,25/10/2022,40.65,19.5,35.1,0,0,8,1,0,0,0,0,0
AGZCH,26/10/2022,79.23,20.1,42,0,0,8,1,0,0,0,0,0
AOBSO,26/10/2022,1615.2,20.1,42,0,0,8,1,0,0,0,0,0
ARCSO,26/10/2022,1079.73,20.1,42,0,0,8,1,0,0,0,0,0
ARLSO,26/10/2022,38.19,20.1,42,0,0,8,1,0,0,0,0,0
CHTSO,26/10/2022,5.66,20.1,42,0,0,8,1,0,0,0,0,0
IRASO,26/10/2022,13.54,20.1,42,0,0,8,1,0,0,0,0,0
LCDSO,26/10/2022,692.89,20.1,42,0,0,8,1,0,0,0,0,0
PECSO,26/10/2022,2520.12,20.1,42,0,0,8,1,0,0,0,0,0
PMOSO,26/10/2022,40.48,20.1,42,0,0,8,1,0,0,0,0,0
AGZCH,27/10/2022,79.23,21.5,49.7,0,0,8,1,0,0,0,0,0
AOBSO,27/10/2022,1626.24,21.5,49.7,0,0,8,1,0,0,0,0,0
ARCSO,27/10/2022,1077.6,21.5,49.7,0,0,8,1,0,0,0,0,0
ARLSO,27/10/2022,38.03,21.5,49.7,0,0,8,1,0,0,0,0,0
CHTSO,27/10/2022,5.66,21.5,49.7,0,0,8,1,0,0,0,0,0
IRASO,27/10/2022,13.46,21.5,49.7,0,0,8,1,0,0,0,0,0
LCDSO,27/10/2022,694.01,21.5,49.7,0,0,8,1,0,0,0,0,0
PECSO,27/10/2022,2507.19,21.5,49.7,0,0,8,1,0,0,0,0,0
PMOSO,27/10/2022,40.39,21.5,49.7,0,0,8,1,0,0,0,0,0
AGZCH,28/10/2022,79.23,22.4,47,0,0,8,1,0,0,0,0,0
AOBSO,28/10/2022,1637.29,22.4,47,0,0,8,1,0,0,0,0,0
ARCSO,28/10/2022,1075.46,22.4,47,0,0,8,1,0,0,0,0,0
ARLSO,28/10/2022,37.87,22.4,47,0,0,8,1,0,0,0,0,0
CHTSO,28/10/2022,5.66,22.4,47,0,0,8,1,0,0,0,0,0
IRASO,28/10/2022,13.35,22.4,47,0,0,8,1,0,0,0,0,0
LCDSO,28/10/2022,695.14,22.4,47,0,0,8,1,0,0,0,0,0
PECSO,28/10/2022,2495.25,22.4,47,0,0,8,1,0,0,0,0,0
PMOSO,28/10/2022,40.3,22.4,47,0,0,8,1,0,0,0,0,0
AGZCH,29/10/2022,79.16,21.4,34,0,0,8,1,0,0,0,0,0
AOBSO,29/10/2022,1639.74,21.4,34,0,0,8,1,0,0,0,0,0
ARCSO,29/10/2022,1073.32,21.4,34,0,0,8,1,0,0,0,0,0
ARLSO,29/10/2022,37.56,21.4,34,0,0,8,1,0,0,0,0,0
CHTSO,29/10/2022,5.66,21.4,34,0,0,8,1,0,0,0,0,0
IRASO,29/10/2022,13.24,21.4,34,0,0,8,1,0,0,0,0,0
LCDSO,29/10/2022,696.26,21.4,34,0,0,8,1,0,0,0,0,0
PECSO,29/10/2022,2482.23,21.4,34,0,0,8,1,0,0,0,0,0
PMOSO,29/10/2022,40.22,21.4,34,0,0,8,1,0,0,0,0,0
AGZCH,30/10/2022,79.16,20.1,38.3,0,0,7,0,0,1,0,0,0
AOBSO,30/10/2022,1652.01,20.1,38.3,0,0,7,0,0,1,0,0,0
ARCSO,30/10/2022,1071.19,20.1,38.3,0,0,7,0,0,1,0,0,0
ARLSO,30/10/2022,37.24,20.1,38.3,0,0,7,0,0,1,0,0,0
CHTSO,30/10/2022,5.66,20.1,38.3,0,0,7,0,0,1,0,0,0
IRASO,30/10/2022,13.13,20.1,38.3,0,0,7,0,0,1,0,0,0
LCDSO,30/10/2022,697.39,20.1,38.3,0,0,7,0,0,1,0,0,0
PECSO,30/10/2022,2468.15,20.1,38.3,0,0,7,0,0,1,0,0,0
PMOSO,30/10/2022,40.13,20.1,38.3,0,0,7,0,0,1,0,0,0
AGZCH,31/10/2022,79.16,20.7,37.9,0,0,7,1,0,0,0,0,0
AOBSO,31/10/2022,1663.06,20.7,37.9,0,0,7,1,0,0,0,0,0
ARCSO,31/10/2022,1066.91,20.7,37.9,0,0,7,1,0,0,0,0,0
ARLSO,31/10/2022,36.93,20.7,37.9,0,0,7,1,0,0,0,0,0
CHTSO,31/10/2022,5.66,20.7,37.9,0,0,7,1,0,0,0,0,0
IRASO,31/10/2022,13.05,20.7,37.9,0,0,7,1,0,0,0,0,0
LCDSO,31/10/2022,698.51,20.7,37.9,0,0,7,1,0,0,0,0,0
PECSO,31/10/2022,2455.09,20.7,37.9,0,0,7,1,0,0,0,0,0
PMOSO,31/10/2022,40.04,20.7,37.9,0,0,7,1,0,0,0,0,0
AGZCH,01/11/2022,79.1,21.8,37.3,0,0,7,0,0,1,0,0,0
AOBSO,01/11/2022,1667.97,21.8,37.3,0,0,7,0,0,1,0,0,0
ARCSO,01/11/2022,1062.64,21.8,37.3,0,0,7,0,0,1,0,0,0
ARLSO,01/11/2022,36.54,21.8,37.3,0,0,7,0,0,1,0,0,0
CHTSO,01/11/2022,5.61,21.8,37.3,0,0,7,0,0,1,0,0,0
IRASO,01/11/2022,12.98,21.8,37.3,0,0,7,0,0,1,0,0,0
LCDSO,01/11/2022,699.26,21.8,37.3,0,0,7,0,0,1,0,0,0
PECSO,01/11/2022,2442.02,21.8,37.3,0,0,7,0,0,1,0,0,0
PMOSO,01/11/2022,39.96,21.8,37.3,0,0,7,0,0,1,0,0,0
AGZCH,02/11/2022,79.1,21.7,53.4,0,0,7,0,0,1,0,0,0
AOBSO,02/11/2022,1672.88,21.7,53.4,0,0,7,0,0,1,0,0,0
ARCSO,02/11/2022,1059.07,21.7,53.4,0,0,7,0,0,1,0,0,0
ARLSO,02/11/2022,36.15,21.7,53.4,0,0,7,0,0,1,0,0,0
CHTSO,02/11/2022,5.59,21.7,53.4,0,0,7,0,0,1,0,0,0
IRASO,02/11/2022,12.91,21.7,53.4,0,0,7,0,0,1,0,0,0
LCDSO,02/11/2022,700.01,21.7,53.4,0,0,7,0,0,1,0,0,0
PECSO,02/11/2022,2427.95,21.7,53.4,0,0,7,0,0,1,0,0,0
PMOSO,02/11/2022,39.87,21.7,53.4,0,0,7,0,0,1,0,0,0
AGZCH,03/11/2022,79.1,20.2,58.1,0,0,8,0,0,1,0,0,0
AOBSO,03/11/2022,1676.56,20.2,58.1,0,0,8,0,0,1,0,0,0
ARCSO,03/11/2022,1054.08,20.2,58.1,0,0,8,0,0,1,0,0,0
ARLSO,03/11/2022,35.64,20.2,58.1,0,0,8,0,0,1,0,0,0
CHTSO,03/11/2022,5.56,20.2,58.1,0,0,8,0,0,1,0,0,0
IRASO,03/11/2022,12.83,20.2,58.1,0,0,8,0,0,1,0,0,0
LCDSO,03/11/2022,700.76,20.2,58.1,0,0,8,0,0,1,0,0,0
PECSO,03/11/2022,2412.87,20.2,58.1,0,0,8,0,0,1,0,0,0
PMOSO,03/11/2022,39.78,20.2,58.1,0,0,8,0,0,1,0,0,0
AGZCH,04/11/2022,79.04,17.5,35,0,0,8,1,0,0,0,0,0
AOBSO,04/11/2022,1679.01,17.5,35,0,0,8,1,0,0,0,0,0
ARCSO,04/11/2022,1049.1,17.5,35,0,0,8,1,0,0,0,0,0
ARLSO,04/11/2022,35.12,17.5,35,0,0,8,1,0,0,0,0,0
CHTSO,04/11/2022,5.56,17.5,35,0,0,8,1,0,0,0,0,0
IRASO,04/11/2022,12.76,17.5,35,0,0,8,1,0,0,0,0,0
LCDSO,04/11/2022,701.14,17.5,35,0,0,8,1,0,0,0,0,0
PECSO,04/11/2022,2398.79,17.5,35,0,0,8,1,0,0,0,0,0
PMOSO,04/11/2022,39.69,17.5,35,0,0,8,1,0,0,0,0,0
AGZCH,05/11/2022,79.04,17.8,32,0,0,7,1,0,0,0,0,0
AOBSO,05/11/2022,1676.56,17.8,32,0,0,7,1,0,0,0,0,0
ARCSO,05/11/2022,1043.4,17.8,32,0,0,7,1,0,0,0,0,0
ARLSO,05/11/2022,34.47,17.8,32,0,0,7,1,0,0,0,0,0
CHTSO,05/11/2022,5.54,17.8,32,0,0,7,1,0,0,0,0,0
IRASO,05/11/2022,12.68,17.8,32,0,0,7,1,0,0,0,0,0
LCDSO,05/11/2022,700.76,17.8,32,0,0,7,1,0,0,0,0,0
PECSO,05/11/2022,2383.93,17.8,32,0,0,7,1,0,0,0,0,0
PMOSO,05/11/2022,39.61,17.8,32,0,0,7,1,0,0,0,0,0
AGZCH,06/11/2022,79.04,19.7,33.3,0,0,7,1,0,0,0,0,0
AOBSO,06/11/2022,1682.69,19.7,33.3,0,0,7,1,0,0,0,0,0
ARCSO,06/11/2022,1037.7,19.7,33.3,0,0,7,1,0,0,0,0,0
ARLSO,06/11/2022,34.09,19.7,33.3,0,0,7,1,0,0,0,0,0
CHTSO,06/11/2022,5.54,19.7,33.3,0,0,7,1,0,0,0,0,0
IRASO,06/11/2022,12.61,19.7,33.3,0,0,7,1,0,0,0,0,0
LCDSO,06/11/2022,700.39,19.7,33.3,0,0,7,1,0,0,0,0,0
PECSO,06/11/2022,2369.29,19.7,33.3,0,0,7,1,0,0,0,0,0
PMOSO,06/11/2022,39.52,19.7,33.3,0,0,7,1,0,0,0,0,0
AGZCH,07/11/2022,78.97,19.9,45.5,0,0,7,0,0,1,0,0,0
